tanggal,curah_hujan_mm,suhu_c
2020-02-21,1.6831775064398924,27.136401976112474
2020-02-22,8.825946283480082,29.647677046344857
2020-02-23,10.508358144110769,29.597579150518737
2020-02-24,2.6667519789894985,28.131146368654235
2020-02-25,7.767484764065324,29.840535883640776
2020-02-26,0.3449174367661225,29.789703201026743
2020-02-27,0.8312091111058804,29.060876974271043
2020-02-28,10.380694847976894,27.232605229386216
2020-02-29,4.392337949220286,30.879255915073905
2020-03-01,0.39146975941013373,29.52252502543348
2020-03-02,5.865462059959625,30.507586238869877
2020-03-03,17.16263994096198,29.338256582270127
2020-03-04,7.152332407232209,30.85862097543256
2020-03-05,5.730887728143383,29.601701809751795
2020-03-06,7.783208648257889,28.91831127623756
2020-03-07,6.211907454128667,28.911103463356934
2020-03-08,5.387040469763082,30.19173037514659
2020-03-09,1.9449119349248,31.761170722853507
2020-03-10,0.4102353580600093,29.252323470814524
2020-03-11,21.290408939500992,29.973142273635418
2020-03-12,19.77898237403292,30.361664271313632
2020-03-13,12.817218362927413,28.86110442213625
2020-03-14,9.344059447631576,30.190398064761343
2020-03-15,9.028788997035814,31.39870530546854
2020-03-16,2.7209508984159916,29.78414467240205
2020-03-17,5.043606995543755,28.762759219070585
2020-03-18,7.677759457548831,29.230213436776502
2020-03-19,1.422454056318335,29.550571517474243
2020-03-20,1.213757891937326,29.078489142100853
2020-03-21,4.357420805953073,29.51564295315472
2020-03-22,4.420215207115324,30.29789555516502
2020-03-23,6.5137867444031246,28.12240889030666
2020-03-24,0.9167974288023713,29.70263120168362
2020-03-25,5.138463277720644,30.353969178531127
2020-03-26,4.914460539730854,30.58990336737012
2020-03-27,14.814658326910262,29.14574029334551
2020-03-28,17.15362944363649,29.505734311024415
2020-03-29,3.835191841171943,30.449561067753503
2020-03-30,8.41845851442772,29.41341174325846
2020-03-31,3.2322046304716596,31.487598270717477
2020-04-01,5.909723405824598,30.233183548125254
2020-04-02,5.502819547558037,29.6071936279869
2020-04-03,14.544705652038282,28.142896925011893
2020-04-04,9.426173277960427,29.10876675361612
2020-04-05,1.9481391193414455,29.102541911803574
2020-04-06,5.641451990895984,29.075210936549418
2020-04-07,4.8594991182799605,29.763507555365138
2020-04-08,1.3858328347392455,30.129646934301714
2020-04-09,6.634704943812519,27.54090503230737
2020-04-10,4.817685262030414,30.111243912264
2020-04-11,15.874192108133526,31.54160902372814
2020-04-12,3.49702074620603,29.273525341878212
2020-04-13,8.527943262705454,30.50275387574554
2020-04-14,12.982962748160435,29.864559483003596
2020-04-15,8.420885440478308,29.251176890685162
2020-04-16,7.6178436154064695,30.4419688471627
2020-04-17,6.032392597323527,30.134802242500314
2020-04-18,12.270553527554359,30.84494728321229
2020-04-19,4.217940713990069,29.924201016188526
2020-04-20,2.721445951826044,29.799246234341982
2020-04-21,14.939020300105316,29.644896534416922
2020-04-22,1.6927768273087302,30.843478571024896
2020-04-23,1.5333069141522064,28.957665163363874
2020-04-24,4.2247902101076145,30.059353539221036
2020-04-25,0.5617448651261014,28.908253343409708
2020-04-26,12.632832488876387,29.80298532295882
2020-04-27,6.582528540311172,29.098424667432997
2020-04-28,5.264776096727889,29.767200363315798
2020-04-29,8.682855793988812,29.843688866672647
2020-04-30,1.9671115337601752,30.45282173995127
2020-05-01,15.692409880490398,28.878593339666306
2020-05-02,10.512977012124445,30.241445803862582
2020-05-03,7.661318274037045,29.709598860417756
2020-05-04,8.712687481287485,29.442353511487646
2020-05-05,0.0591213601030427,29.973987290426223
2020-05-06,7.143886164505226,30.168340088264195
2020-05-07,0.15076121586619884,29.510650147912386
2020-05-08,7.257156895974144,31.40323651205773
2020-05-09,7.3943319465269735,29.284036483167437
2020-05-10,1.6500219315055613,30.86571502512173
2020-05-11,3.9097436396165666,29.047037545500572
2020-05-12,12.739964900162626,28.36939281518834
2020-05-13,5.386613536663742,28.87228508663564
2020-05-14,5.439855306900428,30.025089595631144
2020-05-15,12.691499796651556,31.012476130733432
2020-05-16,18.86565179440712,28.53132679708756
2020-05-17,17.47481096990834,29.79780905886596
2020-05-18,16.636782404017772,27.892952633105846
2020-05-19,12.985228171603225,30.190892530432567
2020-05-20,2.6338493042569144,30.21795071086473
2020-05-21,14.437198388498993,28.9206048122061
2020-05-22,4.332015684030212,29.759011163559528
2020-05-23,17.776933532544795,28.912323734727323
2020-05-24,14.114438358606437,28.40939669511383
2020-05-25,8.2996996327618,29.0776956332412
2020-05-26,0.019799281051347428,28.194512168199807
2020-05-27,5.698994659348918,29.23598244645363
2020-05-28,2.0041007106618265,30.266389742751574
2020-05-29,0.6159247925130513,28.418290257963072
2020-05-30,6.438314334553695,28.582384700543734
2020-05-31,3.975203338874339,29.241333939990476
2020-06-01,0.33792729088501794,28.644542262343045
2020-06-02,18.192680593579436,27.460703476183408
2020-06-03,0.5738306784616451,27.073453031292498
2020-06-04,4.767652086467595,27.63222808818062
2020-06-05,4.979831895717863,28.725160850159796
2020-06-06,12.525119120748677,28.47552936354495
2020-06-07,25.930936577048264,25.804895340117138
2020-06-08,0.3917030863093922,27.84583165723916
2020-06-09,10.906877871794709,27.320505784701197
2020-06-10,12.203732481819294,28.828860854886308
2020-06-11,3.657703400567279,28.7480998505919
2020-06-12,8.11063435391974,26.984419175349203
2020-06-13,0.9386361313209308,29.21948548965895
2020-06-14,15.12400823306952,28.48317388121303
2020-06-15,11.249315233214212,26.489703738884074
2020-06-16,9.959669354512961,29.143700309206245
2020-06-17,9.005855270000799,29.00994946958132
2020-06-18,9.040997372042126,26.34049253378484
2020-06-19,4.116100424997681,26.082065670369214
2020-06-20,9.368021641171719,28.813190009571816
2020-06-21,15.876268184408493,27.90439572178965
2020-06-22,8.636999722041752,28.340239673033324
2020-06-23,9.552760270361382,27.01006325031237
2020-06-24,9.360961304240984,27.13970741940838
2020-06-25,10.588218017544731,28.281765670631238
2020-06-26,8.847220909858132,26.51608079670733
2020-06-27,3.842569770283438,25.08024534747031
2020-06-28,12.782438351902849,26.03521761260072
2020-06-29,2.2144095524708023,26.843949214008006
2020-06-30,6.752711580057715,27.71358213766052
2020-07-01,6.0303334733155145,27.194931408242326
2020-07-02,5.671954019413226,26.527228910003668
2020-07-03,3.6530662877176923,28.335102012986447
2020-07-04,5.814138379124905,28.00590327262914
2020-07-05,1.5794800358600538,26.693558027339293
2020-07-06,2.1170192087740514,27.85862083837964
2020-07-07,8.647257025254984,25.35835527493954
2020-07-08,13.883126073867414,25.958250921125977
2020-07-09,10.848714444465351,27.017100552982058
2020-07-10,12.186458002146562,25.841656257065928
2020-07-11,6.865412579311011,28.105365975463602
2020-07-12,10.23250859390178,26.440902448852015
2020-07-13,4.895751025845547,26.557271075651098
2020-07-14,0.7347532636850369,26.818470501242466
2020-07-15,2.5861512700588043,26.0874333136292
2020-07-16,1.9395072977209402,28.165738540520273
2020-07-17,3.3919258625714175,27.330417566003508
2020-07-18,10.598594430523354,29.12630648641
2020-07-19,7.963381178566556,25.086335874692804
2020-07-20,7.047395309890315,26.478681839830394
2020-07-21,15.637160744997235,25.963735462052508
2020-07-22,14.11595298954055,25.636147544593506
2020-07-23,6.479502405329171,24.344063397940065
2020-07-24,11.80762879417885,25.682206900571128
2020-07-25,17.310194693955925,26.94209586433658
2020-07-26,0.5583194099044011,24.321404524178234
2020-07-27,2.9004503352583844,26.826885806865274
2020-07-28,7.158644391166719,26.31687275642299
2020-07-29,5.865992620824727,27.38510494795452
2020-07-30,3.672788764927926,26.19955965756682
2020-07-31,10.290010195114437,25.506267104269217
2020-08-01,1.5529762215421163,25.1474171391618
2020-08-02,8.625561299648586,25.4271440387169
2020-08-03,4.083117825633898,27.299769302544068
2020-08-04,14.872879265269978,26.79401667837624
2020-08-05,7.1960894564759705,25.379350156691228
2020-08-06,6.065573187513594,25.96893706808696
2020-08-07,2.784301809058081,25.493090901706523
2020-08-08,3.19488281536311,25.42602777553664
2020-08-09,7.382130676772695,25.240846845492825
2020-08-10,26.33873069235988,22.342447616849384
2020-08-11,7.521176476478011,25.01128298856998
2020-08-12,13.238995899030837,24.158877555809017
2020-08-13,2.073518194995641,23.779168670443628
2020-08-14,8.760984048876196,24.99293069992057
2020-08-15,8.054788371325152,24.229071204715233
2020-08-16,1.912973727706972,24.076903107540492
2020-08-17,21.1444335281599,25.59121678529963
2020-08-18,16.939008696279778,22.864816441431287
2020-08-19,3.715750731176334,23.725943059420416
2020-08-20,13.940088831048866,23.06388744583698
2020-08-21,14.490380282041722,24.648092900926382
2020-08-22,9.728473328027256,25.515570377791146
2020-08-23,9.32951267003461,24.434875204734727
2020-08-24,6.166986434294275,24.4220712869817
2020-08-25,5.087196917328465,23.597577066010068
2020-08-26,6.474963896554602,26.045430674688948
2020-08-27,1.5999328149351486,25.12297912713053
2020-08-28,8.727411561063185,23.099837463070678
2020-08-29,3.021848155965959,23.361649669795604
2020-08-30,13.846261679283854,24.72475508586594
2020-08-31,5.805734809086741,22.145548243352287
2020-09-01,1.679401904806756,24.110332535102454
2020-09-02,4.989970786982861,23.543863363947946
2020-09-03,2.4000040023684113,23.212191609731594
2020-09-04,4.721585502167982,24.6953282249165
2020-09-05,3.2935078183536786,25.62944531619691
2020-09-06,16.756254545365934,24.400784484546307
2020-09-07,9.340425151540682,24.478767631760263
2020-09-08,17.74260809005594,22.305785589211503
2020-09-09,0.551360991769112,23.584809892580406
2020-09-10,8.720616762237572,25.13780520248113
2020-09-11,1.174485960497976,23.949900080512098
2020-09-12,15.41714779045126,23.470159639301333
2020-09-13,1.3817883215471944,23.386665424894478
2020-09-14,3.5683244695169973,24.598450953466163
2020-09-15,16.515294541988197,24.141051625136424
2020-09-16,12.490107655051508,25.53110601174659
2020-09-17,2.4772004543372863,24.608319183943607
2020-09-18,14.890421573029913,23.49754158967551
2020-09-19,10.122198942172137,24.13407224956193
2020-09-20,13.516505707107218,23.355796717834576
2020-09-21,17.291621118551344,26.709152279787382
2020-09-22,18.06884744420255,23.410290091848598
2020-09-23,2.104764595264597,23.38065540967118
2020-09-24,1.6619943124987318,24.48686854317501
2020-09-25,9.235029141944459,24.3354628316416
2020-09-26,2.606728842411002,24.15028420166542
2020-09-27,20.19059047707498,23.519368566349584
2020-09-28,12.808193266453948,24.685184233850418
2020-09-29,5.118489591943979,26.398785400980856
2020-09-30,2.6360295766023207,24.206842717731075
2020-10-01,0.46518780659796466,23.19746294000466
2020-10-02,2.202621379730126,24.694036279506207
2020-10-03,9.999078410943635,23.341203248784332
2020-10-04,9.475220130510134,24.900388196949038
2020-10-05,2.4836512898233503,22.413302429240467
2020-10-06,7.290688033038812,22.399759128942684
2020-10-07,2.321615608123293,26.963196744510466
2020-10-08,7.112382641746696,25.18927087272297
2020-10-09,12.757737793813241,25.40835528661843
2020-10-10,3.0621706017398744,24.394196969576786
2020-10-11,24.852480450671916,24.064266362621304
2020-10-12,12.449412799868085,24.101728575207535
2020-10-13,14.887952756620003,24.5597176585891
2020-10-14,10.912968751395963,24.090682665626627
2020-10-15,2.937845997282919,24.695175106475848
2020-10-16,1.1850058876519474,22.559821141462056
2020-10-17,2.310211560127658,24.032141242942092
2020-10-18,5.254907171536005,24.634225109589114
2020-10-19,19.346757860054186,24.749275990304586
2020-10-20,1.1069581269821565,23.593747316510473
2020-10-21,4.743583187594979,23.348540826944408
2020-10-22,6.172007407342399,24.803109135817877
2020-10-23,3.582244785364173,22.634915435518064
2020-10-24,8.233547818802073,23.387880433845027
2020-10-25,9.846600835081478,23.653529589955433
2020-10-26,7.4885707449893495,23.963499616156895
2020-10-27,13.19464730055445,25.059326491184482
2020-10-28,19.859924596381614,23.565027737913674
2020-10-29,3.1320971816045073,23.582948825799853
2020-10-30,29.09499498415813,25.244964291656018
2020-10-31,4.647955154037834,24.272635780242073
2020-11-01,9.305989879588683,25.460881436877088
2020-11-02,1.4092046727255547,24.33919275958927
2020-11-03,10.080139155708828,24.644539331837866
2020-11-04,18.7396817692754,26.998531259809905
2020-11-05,8.900771687481349,24.986842212018768
2020-11-06,13.102275055060328,23.83558341397108
2020-11-07,10.349907238808497,24.51343172923578
2020-11-08,8.269504261194385,25.425660128671215
2020-11-09,10.081963315967077,24.180910458589537
2020-11-10,0.49311535720409516,23.393807904350318
2020-11-11,8.973758520369223,24.446204717731977
2020-11-12,2.879832940017896,24.558742158338212
2020-11-13,15.750877026470311,25.020662292559866
2020-11-14,0.6026497619607118,25.113152492861605
2020-11-15,21.802663523815948,24.533630585998257
2020-11-16,2.1948810781187227,25.50524793332781
2020-11-17,11.979193576921295,25.953575096733275
2020-11-18,5.46183328916856,24.417650626436586
2020-11-19,6.504414520726824,25.72954083850358
2020-11-20,0.9147115658642129,25.862040506741863
2020-11-21,9.761390025245872,25.44642906781422
2020-11-22,16.75116242739942,25.521874278610035
2020-11-23,14.027902536852253,26.85046165863536
2020-11-24,0.12708834100659683,24.98045980382941
2020-11-25,4.489584981969157,22.699443646560756
2020-11-26,2.117872769094165,26.425183306719898
2020-11-27,3.4448420243741893,23.414371569102652
2020-11-28,13.312427725172277,24.564726439646872
2020-11-29,7.759978905795277,24.026587702322086
2020-11-30,9.707720291434558,25.90571444350268
2020-12-01,6.580047961540375,25.49055110816875
2020-12-02,2.8096251279928914,25.904938243288097
2020-12-03,2.744793774412291,26.5133155423777
2020-12-04,7.57822095160828,26.22294982102441
2020-12-05,7.854330953902044,25.10341655868208
2020-12-06,12.709952670068873,25.355382281390334
2020-12-07,15.123373456669665,25.473839787811553
2020-12-08,20.551898284083087,25.660829917427783
2020-12-09,9.458273616859678,25.758530490972685
2020-12-10,2.115853869713634,26.39901122872486
2020-12-11,11.009146364613542,24.779716874287182
2020-12-12,1.179222974221159,25.79188165147287
2020-12-13,2.02701004601802,26.806453007608262
2020-12-14,3.318308717417455,29.092219396959692
2020-12-15,9.612929942906856,26.28483958248682
2020-12-16,0.41319678110287406,26.893883875732364
2020-12-17,4.936315077957319,26.666692182976824
2020-12-18,1.9354951054827079,26.118891957278933
2020-12-19,5.003770281427247,25.39656062780812
2020-12-20,7.0911163363685255,27.551773404870776
2020-12-21,5.6138442674533175,25.968839665606154
2020-12-22,0.98532791422,26.086755054120047
2020-12-23,6.607254160123967,27.94544921716723
2020-12-24,21.184236377459477,24.786476366594904
2020-12-25,1.9854424830882396,26.756771339997208
2020-12-26,20.278360963834402,27.802499494045065
2020-12-27,3.801455319243537,26.627255806631098
2020-12-28,4.91602078407775,26.537219698711322
2020-12-29,9.321208324236855,25.108159148924976
2020-12-30,0.2701411723340783,27.254906604010827
2020-12-31,2.075257779310663,26.501191824910364
2021-01-01,4.287976745286856,26.015933217966563
2021-01-02,8.766924911614897,28.515261966723198
2021-01-03,24.362606984778413,28.053297294322086
2021-01-04,10.067093193505503,27.3483361063639
2021-01-05,4.298765019689615,25.94052069251799
2021-01-06,11.2280208850392,27.825926903312865
2021-01-07,7.391045639788288,28.1680168150877
2021-01-08,4.789196987631453,25.313317553047614
2021-01-09,2.1323969382069925,27.120458974320524
2021-01-10,11.104493282769663,28.243792288218547
2021-01-11,6.31658649062967,25.81692327483952
2021-01-12,15.665959698108912,29.57332451584781
2021-01-13,8.960592815924084,27.977507117046137
2021-01-14,15.630686083319505,26.693882324089117
2021-01-15,2.750900679734023,28.119187952573824
2021-01-16,9.046596545493873,29.549589254432874
2021-01-17,5.602609651294512,28.6046223857998
2021-01-18,10.418090754088297,28.999393861195287
2021-01-19,12.393760180092274,26.246041141304364
2021-01-20,4.653464822896806,28.394822809882434
2021-01-21,6.821973834108789,27.419074846127977
2021-01-22,3.5509917303023233,27.608531323173334
2021-01-23,13.22312212918702,28.133860615199406
2021-01-24,9.128776683887676,27.781251788334053
2021-01-25,13.126587505915634,28.28571664910432
2021-01-26,2.1140493969405183,28.11216633394601
2021-01-27,5.715442714824388,30.301897224846137
2021-01-28,8.967292589590242,29.467877605284258
2021-01-29,10.294488934702349,28.74505331261305
2021-01-30,1.7065577278118984,28.957854964212398
2021-01-31,7.617348970314569,27.904001192797764
2021-02-01,6.8895158880005,28.39716664347447
2021-02-02,1.1186354841818922,29.370266453167183
2021-02-03,3.373547754444174,30.188488292725427
2021-02-04,10.657984181048313,30.320741471815403
2021-02-05,9.2184755051033,27.446802197100002
2021-02-06,10.954259756281758,28.7987339324052
2021-02-07,8.29098490144753,29.186942490457994
2021-02-08,4.282326231092477,29.258706622470854
2021-02-09,9.223425899985212,28.01841220200684
2021-02-10,3.509810932723814,27.808948157033438
2021-02-11,9.113013134570718,30.49634231874103
2021-02-12,7.178170442762935,29.274014329227352
2021-02-13,6.343339254890573,29.307607616051094
2021-02-14,4.364062436561824,28.51645078814821
2021-02-15,0.9349548075976548,29.755695161568255
2021-02-16,11.306265319083037,29.182132006600582
2021-02-17,3.6028543354010205,29.199540426632655
2021-02-18,22.70228501533647,29.15005619056058
2021-02-19,11.2137560572211,30.927220720332784
2021-02-20,5.910155477468285,29.37793052954555
2021-02-21,10.853842250793107,29.679638320570614
2021-02-22,11.466305801717024,30.482878033079533
2021-02-23,9.404505230947318,29.455861694918724
2021-02-24,8.982153983199254,29.57402977896457
2021-02-25,6.280753717481297,28.887920180245956
2021-02-26,2.6100620936267904,29.75077967440874
2021-02-27,8.965459477669492,28.819443832676754
2021-02-28,2.1322520667039964,30.687393488731182
2021-03-01,4.450211926324005,28.7771998339152
2021-03-02,13.733930758535477,29.809288652012853
2021-03-03,0.36982760087798017,29.789683580724418
2021-03-04,0.92106994126652,29.64354083762484
2021-03-05,8.04783036754264,29.83979999096272
2021-03-06,19.194105826985783,28.051429664835403
2021-03-07,20.274912231834236,28.223460026855854
2021-03-08,11.984862129560671,30.705706068560556
2021-03-09,9.478083102186716,29.251626842990827
2021-03-10,15.662124319969134,28.02600719988645
2021-03-11,18.686935045040904,30.78777957984119
2021-03-12,6.011232891858761,29.582032749363517
2021-03-13,11.057374211045442,30.48886839902404
2021-03-14,3.1681027435419313,30.718093882828157
2021-03-15,0.38220716014141054,28.793011026627727
2021-03-16,4.245539917043197,31.306951676803713
2021-03-17,4.837875915352516,29.1454617260421
2021-03-18,4.500663667340529,31.06784149195505
2021-03-19,8.080156804959161,29.84958765360303
2021-03-20,3.786623981777728,30.20900316180717
2021-03-21,16.10180220400033,30.199925128286342
2021-03-22,8.044402276010054,30.303551513395316
2021-03-23,15.851011382617717,29.708274281147837
2021-03-24,13.70162972770362,29.583631060447956
2021-03-25,5.170726563982392,29.76529785971397
2021-03-26,2.957391592840853,30.294418203531997
2021-03-27,10.67441908398413,30.618273497996345
2021-03-28,1.2070228434985615,30.402003576157767
2021-03-29,10.012817553209821,30.06731188248082
2021-03-30,6.838117886180828,29.116815361707705
2021-03-31,1.7738254069066084,31.072973045500525
2021-04-01,17.134310450246893,27.484940078227325
2021-04-02,11.643167905707248,30.669197804414438
2021-04-03,7.462963664742981,30.17851403038487
2021-04-04,19.396495530423636,29.76691506877243
2021-04-05,16.66520327678262,30.515401826795653
2021-04-06,3.6331827719687864,29.65978513941689
2021-04-07,6.362241596162181,29.0908488059112
2021-04-08,6.8397023895897355,30.334385171821786
2021-04-09,9.722096627397484,29.908327498841558
2021-04-10,12.26857602873742,30.889758979049766
2021-04-11,8.277204355673064,28.908107667013073
2021-04-12,6.417043997101311,29.77186859314642
2021-04-13,5.635808285512068,29.750881025368404
2021-04-14,2.73587293037252,28.2171907503515
2021-04-15,1.9010405746782073,29.31984939917453
2021-04-16,3.8930883659408737,32.84915277131575
2021-04-17,0.589155886635834,29.807867716887205
2021-04-18,2.0408160454202116,29.83192802031008
2021-04-19,3.708116663356506,27.193775527595
2021-04-20,5.316009031133131,31.34607626600112
2021-04-21,4.483095864894215,29.2715579776784
2021-04-22,18.02218991777298,30.548608686810248
2021-04-23,2.0743933098596288,29.827247545394474
2021-04-24,16.40708187961257,29.22853923373818
2021-04-25,4.2197954464438086,31.3127094099038
2021-04-26,5.893689551163215,29.550312539422908
2021-04-27,16.96015550596013,29.13561808655311
2021-04-28,3.727163784115537,29.80800255161883
2021-04-29,19.7859641979685,30.069622794635524
2021-04-30,0.7136347443330129,29.902603769204834
2021-05-01,9.039219110097811,29.90540818211283
2021-05-02,10.217836839777908,31.602250319461337
2021-05-03,6.088879183261651,28.259579134112727
2021-05-04,0.6570374951229514,30.221786630279514
2021-05-05,16.69910141682962,29.708521787734636
2021-05-06,2.229766357250697,28.21438264845806
2021-05-07,5.774164527837508,30.182528048077597
2021-05-08,6.287975205501207,29.052176635119995
2021-05-09,4.750026560359936,30.453181220201216
2021-05-10,8.388720085065486,28.7296483839154
2021-05-11,14.692157552048764,31.01108194159795
2021-05-12,9.755611283144756,28.66694044919764
2021-05-13,16.571145754207738,27.898938462731127
2021-05-14,4.672853077501156,29.777100664635476
2021-05-15,13.820084351134948,28.087899288543237
2021-05-16,16.945077223270218,28.72339578069717
2021-05-17,2.6460064730992787,28.312365314752316
2021-05-18,0.6854948719569256,30.173775635244937
2021-05-19,1.423928751477856,28.753236491811766
2021-05-20,11.657240830623058,29.693790929710733
2021-05-21,13.751489048023334,28.801426363467108
2021-05-22,9.661668632071166,29.67300144270345
2021-05-23,3.305577705332036,28.729489644770748
2021-05-24,4.498829471466608,28.837314468651766
2021-05-25,3.2495119939113337,27.954464312324685
2021-05-26,4.1310308283429595,29.040750414011463
2021-05-27,14.309300004088772,27.585352116917413
2021-05-28,21.761838476474807,28.941574657574275
2021-05-29,18.813494247750402,30.113308297702254
2021-05-30,0.26312447408178397,28.938113540898037
2021-05-31,14.847919466797475,27.966989429983148
2021-06-01,9.926800181373366,29.126076738267383
2021-06-02,4.697451039203305,26.649669383333322
2021-06-03,9.448708597879971,29.292572697488925
2021-06-04,1.3056375485121725,28.484030981227072
2021-06-05,2.588516604199339,28.65389600265919
2021-06-06,18.86505281086486,26.74673236698719
2021-06-07,3.504806903096851,27.32057431466645
2021-06-08,10.05204166411334,26.997723618629514
2021-06-09,3.698905417967445,29.502686997080346
2021-06-10,10.195916318827095,30.09745986442776
2021-06-11,12.366965612160772,26.548116546840987
2021-06-12,3.2769158550026027,27.20327302304915
2021-06-13,1.6145080648606376,28.1474078655926
2021-06-14,10.058686100333565,26.763341111422708
2021-06-15,4.399314404491758,26.835213125993878
2021-06-16,13.17966019523905,27.61954927453477
2021-06-17,7.4727706350147125,28.253636563348934
2021-06-18,10.64863845675666,28.688494490902848
2021-06-19,7.469515431819369,28.788551912465238
2021-06-20,16.931559753702473,28.017647176502145
2021-06-21,1.4920175399686135,26.300761707287503
2021-06-22,1.7180699968863489,27.812988513482765
2021-06-23,9.247803941693086,25.51993669604652
2021-06-24,1.53717908762584,28.177170985701014
2021-06-25,3.129164272061436,25.269382640301707
2021-06-26,13.027394044174041,29.068661453980383
2021-06-27,2.3673191224124244,30.038296957699938
2021-06-28,0.5178515845108542,27.395220265216757
2021-06-29,14.422297827299051,27.82235729751306
2021-06-30,6.5113564175238725,27.894848250655652
2021-07-01,4.570401350595713,26.239676354205145
2021-07-02,0.6406315732871999,27.31266066751136
2021-07-03,13.807890655142293,28.177531790274898
2021-07-04,0.9068345382475487,27.034830560592102
2021-07-05,4.390499527682175,27.605908450873795
2021-07-06,0.21441035161744626,27.623585627429925
2021-07-07,4.364762948393627,25.87723446758944
2021-07-08,2.4836857896254956,25.908335225653154
2021-07-09,6.36291374167126,26.22396505211571
2021-07-10,6.189019345845917,26.22265747644829
2021-07-11,4.685895111308598,26.62902469284228
2021-07-12,14.062065115795026,25.818136468061894
2021-07-13,3.3123419952906854,26.481137839129218
2021-07-14,11.5085267914783,28.23909040857489
2021-07-15,2.7873287511944684,26.408771103913075
2021-07-16,9.700387617146815,28.01396298194324
2021-07-17,13.513418271952574,26.978185554815294
2021-07-18,9.932940808918424,27.921546243658174
2021-07-19,7.437931123064563,25.388640623298627
2021-07-20,10.286521478545868,26.7199420159555
2021-07-21,5.754143611947041,27.059668554048244
2021-07-22,1.9841697051856682,26.35856613219641
2021-07-23,10.587354801042373,25.08933844392666
2021-07-24,8.242637531716795,25.30064952476683
2021-07-25,6.268942045213066,25.242475837475098
2021-07-26,17.111429541929176,25.647484375503574
2021-07-27,7.672594688685026,25.740778534420414
2021-07-28,23.783430533993545,25.722969332403636
2021-07-29,5.315179355566773,27.75803062125034
2021-07-30,13.122384386504091,25.977454543823132
2021-07-31,5.510935922803512,26.19847445427122
2021-08-01,12.92686439142681,25.178870654462994
2021-08-02,2.0284432263102965,23.607704120735022
2021-08-03,16.397441812243592,25.91973417647655
2021-08-04,15.145482111150075,26.48709793019897
2021-08-05,9.397147342649987,24.88241697907332
2021-08-06,0.22575954686938893,24.94489610448007
2021-08-07,5.450067726771419,26.886176669734482
2021-08-08,0.4517810574399377,28.544307172575724
2021-08-09,5.562294825466104,23.71070901844709
2021-08-10,7.244190463679903,26.820893563747074
2021-08-11,4.0385083001597675,26.082702274700708
2021-08-12,5.977116513663383,24.63640141284877
2021-08-13,12.668170339439635,24.373096126268216
2021-08-14,7.06384559845314,24.323775180351348
2021-08-15,6.719188650441703,24.239464140284202
2021-08-16,3.1271553740263274,24.711599238788672
2021-08-17,15.429929989102243,25.77818218862196
2021-08-18,3.809695631445136,24.70575898877216
2021-08-19,4.795085858648632,23.516896204208766
2021-08-20,0.17585906045096422,22.4716932607357
2021-08-21,6.530354459510998,24.058688677216857
2021-08-22,14.250135506823103,23.969603608804903
2021-08-23,0.8246369387013415,23.979265361259618
